Intensity Luminance0
0.200045777066 9.80822709355
0.433920805676 60.982947802
0.364110780499 40.0612824155
0.654489967193 164.453130569
0.63154039826 150.715347624
0.705546654459 197.563728277
0.670679789425 174.484113707
0.56331731136 114.197278545
0.0493018997482 0.45943434221
0.77521934844 248.881152076
0.094087129015 1.75420385208
0.610971236744 139.152916679
0.675913633936 177.794129309
0.338170443275 33.7162157045
0.946196688792 404.270896076
0.00799572747387 0.0104416895957
0.186602578775 8.34987111335
0.732860303655 216.898256845
0.113221942473 2.64522803091
0.6703135729 174.33444949
0.421347371633 56.7540635158
0.240390630961 15.0638775234
0.900282291905 358.459723257
0.8442511635 306.623695541
0.697947661555 192.262830525
0.346074616617 35.4704195566
0.438254367895 62.2881590015
0.419913023575 56.2981097368
0.117082475013 2.84362013323
0.985992217899 446.048096149
0.145418478676 4.68135750207
0.201754787518 10.0031386327
0.715663385977 204.653635512
0.474631876097 75.5073380296
0.868131532769 328.307604268
0.708598458839 199.530246484
0.420141908904 56.3259542423
0.217318989853 11.9104872655
0.642969405661 157.474601356
0.970321202411 429.310067727
0.701136797131 194.427740835
0.452811474784 67.432431409
0.746288242924 226.65427549
0.628564888991 148.832362934
0.111848630503 2.58257789333
0.37224383917 42.3897791953
0.0873426413367 1.4653171066
0.48953994049 81.4068926512
0.927809567407 385.618557895
0.171663996338 6.85670950117
0.208697642481 10.8280321107
0.723277637903 209.853596931
0.967544060426 426.302861123
0.268650339513 nan
0.0502632181277 0.455953779012
0.0662088960098 0.786607282875
0.945250629435 403.407716403
0.130128938735 3.61282460011
0.734981307698 218.443626905
0.902052338445 360.276577246
0.221255817502 12.3977661133
0.398748760204 49.8729900722
0.0121919584955 0.0522084479784
0.556954299229 111.120460677
0.470893415732 74.0872682446
0.58793011368 126.668136485
0.111161974517 2.53036944536
0.149691004807 4.97720537395
0.104158083467 2.1857936887
0.361791409171 39.4695866717
0.741924162661 223.354701578
0.921797512779 379.384869207
0.519447623407 93.7837753853
0.604303044175 135.317336034
0.687327382315 185.232092864
0.0854352635996 1.39918640582
0.502708476387 86.7077904026
0.631586175326 150.576125096
0.837201495384 300.264706577
0.19348439765 9.06686713226
0.585732814527 125.436017113
0.711619745174 201.608142714
0.665033951324 170.794716717
0.497474631876 84.5045938979
0.993942168307 454.307472619
0.256412603952 17.4898300728
0.0921492332341 1.64978695612
0.227298390173 13.1948150858
0.548485542077 107.020357229
0.956954299229 415.27643691
0.0308995193408 0.180989286325
0.588982986191 127.197182091
0.909269855802 366.865283381
0.343663691157 34.9309322608
0.603372243839 134.781329301
0.167421988251 6.47036698613
0.878858625162 338.335106843
0.977141985199 436.299038629
0.334981307698 32.8147498361
0.99058518349 450.604153376
0.355077439536 37.739746762
0.606363012131 136.382388372
0.708415350576 199.387543393
0.783886472877 255.595158486
0.354329747463 37.6074853605
0.832471198596 296.411723116
0.323979552911 30.3748750339
0.279789425498 21.5272833831
0.57698939498 120.925207208
0.857587548638 318.70124984
0.774227512016 247.948361139
0.550988021668 108.134137453
0.528007934691 97.5532253293
0.159411001755 5.78121547281
0.673823147936 176.579412753
0.898573281453 356.566296877
0.30699626154 26.7759726865
0.894163424125 352.396582165
0.838529030289 301.458539754
0.656137941558 165.250179541
0.884168764782 343.051269977
0.859586480507 320.281425532
0.329457541772 31.6487611645
0.844266422522 306.613253851
0.389318684672 47.029369939
0.663736934463 170.056837319
0.393453879606 48.2371253689
0.470542458228 73.9724096591
0.692088197147 188.326313548
0.0317998016327 0.191430975921
0.327946898604 31.3146270975
0.51633478294 92.5586171394
0.600442511635 133.329934447
0.244464789807 15.6799372095
0.251239795529 16.7206256059
0.316502632181 28.7981799049
0.169817654688 6.70356472043
0.0943160143435 1.74724272568
0.525932707713 96.829268184
0.4791638056 77.3798810305
0.836163881895 299.93057251
0.230151827268 13.636846612
0.133974212253 3.8773474032
0.906828412299 364.992740381
0.435233081559 61.3866931331
0.0730754558633 0.99196051159
0.640100709545 156.089337203
0.929243915465 387.459775827
0.811215381094 278.368483495
0.547203784237 106.578325703
0.0646372167544 0.769204466882
0.789974822614 261.331126638
0.0339818417639 0.233197734304
0.790890363928 261.922822381
0.660868238346 168.657650913
0.456351567864 69.0056459747
0.143083848325 4.51777103173
0.564568551156 115.116147229
0.0854657816434 1.42703091141
0.474479285878 75.7196523847
0.705592431525 198.238957537
0.699137865263 193.863889597
0.334874494545 33.006180812
0.865415426871 327.127693343
0.0136720836194 0.0452473215813
0.881666285191 342.355157337
0.15036240177 5.0816222699
0.0966201266499 1.86210131123
0.431555657282 60.5304745862
0.221393148699 12.5021830092
0.560112916762 113.184434654
0.745082780194 226.716925628
0.915953307393 375.302168575
0.665079728389 171.630051884
0.336339360647 33.3681593846
0.157961394675 5.70812364564
0.0960708018616 1.84469849524
0.0991226062409 1.99088214958
0.923079270619 382.569584533
0.623849851225 146.918053175
0.797512779431 267.756246302
0.837979705501 302.220783094
0.0673228046082 0.856218546846
0.51673151751 93.2060018943
0.297108415351 24.9834826393
0.886869611658 347.304518205
0.852491035325 315.499131697
0.661188677806 169.221502151
0.299137865263 25.3454612119
0.874311436637 335.547175721
0.609948882277 139.017174714
0.984512092775 446.281293883
0.535469596399 101.347039216
0.675120164797 178.180471824
0.04135194934 0.316731251069
0.958937972076 419.296487404
0.260044251164 18.2555539765
0.679362172885 180.902272245
0.372915236133 42.8457329743
0.063065537499 0.741359961294
0.181124589914 7.85563113916
0.661478599222 169.614805792
0.979049362936 440.768081776
0.66581216144 172.26699495
0.00354009308003 0.0139222527943
0.949614709697 409.380362852
0.734203097581 218.729033087
0.792996108949 264.139941139
0.508873121233 89.6871525006
0.581490806439 123.810594099
0.891325246052 351.49859686
0.505806057832 88.4167469331
0.685938811322 185.1624816
0.0856183718624 1.43399203781
0.924467841611 383.982693192
0.945586327916 405.088828428
0.456443121996 69.1483490659
0.360814831769 39.4278199133
0.281086442359 21.8509757606
0.326527809567 31.1405989375
0.527244983597 97.4836140654
0.0594033722438 0.647384754933
0.206927595941 10.6261594452
0.93998626688 398.976959451
0.0209048599985 0.0939752063612
0.0993057145037 1.98044045998
0.729137102312 214.789035547
0.326985580224 31.2345741439
0.694193942168 190.421612593
0.536537727932 101.757745673
0.00350957503624 0.00348056319856
0.837521934844 301.542073271
0.49509422446 83.8258840742
0.96636911574 426.295899997
0.144289311055 4.6047851117
0.848142214084 310.95351616
0.429388876173 59.6116059018
0.584115358206 124.931335449
0.289723048753 23.4868404639
0.0598916609445 0.668268134124
0.398016327153 49.8138204978
0.749111161975 229.483973371
0.939360646983 398.141624284
0.982024872206 442.710236041
0.49951934081 85.6009713055
0.614435034714 141.404841068
0.568749523156 117.305421481
0.970290684367 430.580473294
0.269535362783 19.7695989678
0.285618371862 22.700233181
0.0585488670176 0.62998193894
0.00328068970779 0.0
0.441535057603 63.7395538553
0.299153124285 25.3280583959
0.979400320439 440.364336445
0.735423819333 219.240675877
0.556343938354 111.023004908
0.784679942016 257.050033903
0.462516212711 71.1531534682
0.645319295033 159.246208024
0.0858319981689 1.43747260101
0.0668955519951 0.831854604457
0.587548638132 126.852606335
0.6901045243 187.682409356
0.457221332113 69.2840910306
0.0243533989471 0.132261401545
0.310933089189 27.7714137613
0.868024719615 329.456190123
0.484382391089 79.5795969719
0.893278400855 352.866458197
0.654932478828 165.163165461
0.331853208209 32.3344321146
0.344518196384 35.2720274542
0.150743877317 5.11294733869
0.748531319142 229.059344661
0.400488288701 50.5064525743
0.699366750591 193.992670435
0.0563973449302 0.588215180557
0.478477149615 77.4007644096
0.810559243153 278.48334208
0.164080262455 6.23020812543
0.62156099794 145.4875417
0.341939421683 34.7847486064
0.753749904631 233.131603603
0.0433356221866 0.334134067062
0.0182497901884 0.0870140799641
0.655161364157 165.469455023
0.573723964294 119.835790927
0.623590447852 146.556074602
0.175951781491 7.30570215378
0.771969176776 nan
0.971328297856 431.408847335
0.651285572595 162.859032624
0.325490196078 30.938726272
0.426337071794 58.7623484813
0.900175478752 359.50737278
0.338582436866 33.9598551284
0.739452201114 222.296610366
0.313832303349 28.3770317579
0.69654383154 191.98438547
0.159914549477 5.86822955278
0.7645990692 241.338771625
0.437125200275 62.1454559103
0.476081483177 76.3914010821
0.892912184329 352.51144075
0.890623331044 350.224710729
0.361989776455 39.6470953948
0.248569466697 16.35516647
0.938658731975 397.598656425
0.502067597467 86.6834264602
0.0776836804761 1.15206641872
0.382513160906 45.2159965125
0.616632333867 142.574310303
0.157717250324 5.69072082965
0.352986953536 37.4717433957
0.0431982909895 0.348056319856
0.33290608072 32.6198382969
0.31166552224 27.9141168525
0.246189059281 16.0245129662
0.336095216297 33.322912063
0.956252384222 415.802001953
0.230319676509 13.7308218183
0.779720759899 253.339753534
0.129472800793 3.60934403691
0.295231555657 24.5518928027
0.181078812848 7.82430607037
0.477927824826 77.1954111809
0.109208819715 2.45379705499
0.449195086595 66.5274849773
0.0427557793545 0.348056319856
0.489295796139 81.6470515119
0.235278858625 14.4338955844
0.355596246281 38.178297725
0.250400549325 16.7101839163
0.421408407721 57.1334449044
0.711757076371 202.620986604
0.861051346609 322.954498068
0.438483253223 62.6257736317
0.667399099718 172.973549279
0.673105973907 176.607257258
0.701915007248 195.677263023
0.668528267338 173.680103608
0.527107652399 97.5358225133
0.35712214847 38.4671844705
0.461982146944 71.0905033306
0.832959487297 297.720414879
0.315754940108 28.7842576521
0.737300679026 220.803448754
0.309040970474 27.3537461775
0.0729991607538 1.02328558038
0.728542000458 214.458382043
0.399176012818 50.1375128753
0.0178225375753 0.0591695743756
0.740230411231 223.05189258
0.293583581292 24.224719862
0.564812695506 115.363267216
0.630899519341 150.885895221
0.361638818952 39.5531201885
0.219958800641 12.3177131597
0.738399328603 221.572653221
0.835492484932 300.021067153
0.563027389944 114.385228958
0.35719844358 38.5089512289
0.515861753262 92.6177867138
0.376012817578 43.524442798
0.416601815824 55.3966438683
0.262302586404 18.6001297331
0.0315403982605 0.198392102318
0.686121919585 185.141598221
0.655725947967 165.636522056
0.719966430152 208.228173917
0.140093080034 4.32634005581
0.412298771649 54.0496659105
0.579919127184 122.971778368
0.495765621424 84.0834457509
0.226398107881 13.146087201
0.915251392386 374.167504972
0.0718089570459 0.981518821995
0.734279392691 218.520199295
0.124574654765 3.31349616503
0.531105516136 99.4466517093
0.820340276188 286.739237987
0.295201037613 24.5553733659
0.473655298695 75.4760129608
0.663111314565 170.300476742
0.721889066911 209.609957507
0.529518577859 98.6774472425
0.159105821317 5.802098852
0.816144045167 283.387455627
0.270984969863 20.0619662765
0.25374227512 17.1905016377
0.120698863203 3.09770124672
0.261081864652 18.405218194
0.295384145876 24.6075818138
0.912901503014 372.110492122
0.778286411841 252.058906277
0.395101853971 48.9436796982
0.221332112612 12.4882607564
0.600595101854 133.900746812
0.364995803769 40.4685083097
0.653391317617 164.303466351
0.28720531014 23.0308866849
0.203738460365 10.2989865045
0.148500801099 4.93543861556
0.282078278782 22.0946151845
0.38817425803 46.8449000895
0.884748607614 344.93773523
0.763988708324 240.966351363
0.0380865186542 0.278445055885
0.872449835966 333.476240618
0.154772259098 5.42619802656
0.0923781185626 1.6845925881
0.856321049821 318.635119139
0.266559853513 nan
0.972350652323 433.215259636
0.44255741207 64.0736879223
0.0723125047684 0.984999385193
0.675242236973 178.243121962
0.565056839857 115.488567492
0.19139391165 8.90328066192
0.22623025864 13.1669705802
0.276112001221 20.9877960873
0.604913405051 136.298854856
0.643320363165 158.320378213
0.97691309987 437.760875173
0.957930876631 417.758078471
0.938582436866 397.678709378
0.326573586633 31.1405989375
0.853345540551 315.829785201
0.20265506981 10.1528028502
0.028503852903 0.180989286325
0.156511787594 5.59326506009
0.823224231327 289.471480098
0.32324711986 30.4444862978
0.0877546349279 1.51752555457
0.750804913405 230.96321273
0.0231021591516 0.114858585553
0.31190966659 27.9872086796
0.309712367437 27.5590994062
0.845838101778 309.376821031
0.882597085527 343.086075609
0.24963759823 16.5744419516
0.615991454948 142.480335096
0.152910658427 5.30785887781
0.600778210117 134.078255535
0.306050202182 26.7690115601
0.833768215457 298.667128069
0.720439459831 208.642360938
0.883695735103 343.952735845
0.331975280385 32.4144850682
0.56774242771 116.922559529
0.486778057527 80.6202853683
0.271824216068 20.2499166892
0.708033875029 200.208956308
0.214770733196 11.6424838992
0.327016098268 31.2937437183
0.0486457618067 0.43507039982
0.557289997711 111.854859512
0.667139696345 173.015316037
0.274128328374 20.6467008939
0.811673151751 279.750267084
0.263752193484 nan
0.27650873579 21.0817712937
0.90957503624 369.019752001
0.944884412909 404.295260019
0.164339665827 6.25805263102
0.142259861143 4.47252371015
0.247898069734 16.2925163325
0.371053635462 42.2540372306
0.708949416342 200.671871213
0.233401998932 14.1658922182
0.106904707408 2.33545790624
0.509636072328 90.1222229004
0.383047226673 45.4004663621
0.607949950408 138.060019834
0.610757610437 139.563623136
0.402212558175 51.0807455021
0.614587624933 141.725052882
0.50756084535 89.1546263312
0.037521934844 0.264522803091
0.483283741512 79.3463992376
0.684016174563 183.850309274
0.597222858015 132.125659581
0.222247653925 12.6240027212
0.242206454566 15.4397783488
0.036484321355 0.261042239892
0.589730678264 128.168259224
0.590966659037 128.819124542
0.673044937819 176.722115844
0.885236896315 345.585119985
0.37546349279 43.4374287181
0.769161516747 245.230041281
0.84464789807 308.231715738
0.30691996643 26.9186757777
0.471091783017 74.5014552652
0.131761654078 3.75552769125
0.762859540703 240.186705206
0.116273746853 2.85058125962
0.711635004196 202.718442374
0.226138704509 13.163490017
0.248157473106 16.3621275964
0.975494010834 436.657536639
0.324650949874 30.7368536065
0.438910505837 62.8520102396
0.104203860533 2.22407988388
0.894453345541 354.439672762
0.615976195926 142.428126648
0.373479819944 42.9188248015
0.568001831083 117.030456988
0.789028763256 261.108370593
0.904844739452 364.463694774
0.982681010147 444.311295113
0.502693217365 87.0628078489
0.235385671778 14.4547789636
0.783321889067 256.413090838
0.36017395285 39.2851168222
0.692790112154 189.701136011
0.171435111009 6.89499569635
0.820874341955 287.630262166
0.0831311512932 1.34697795784
0.155596246281 5.50625098013
0.87537956817 336.372069199
0.422095063706 57.3840454547
0.981643396658 443.124423062
0.379110399023 44.3702196553
0.246555275807 16.1045659198
0.594628824292 130.77520106
0.180056458381 7.7442531168
0.487281605249 80.8917692978
0.730663004501 216.146455194
0.711879148547 202.7254035
0.305287251087 26.5601777682
0.493598840314 83.4151776168
0.660212100404 168.601961902
0.725749599451 212.571916789
0.538002594034 102.561755772
0.744914930953 226.518533526
0.598504615854 132.783486025
0.778500038148 252.379118091
0.5739375906 119.881038248
0.0600595101854 0.675229260521
0.612344548714 140.364152672
0.748256656748 229.135917051
0.373067826352 42.7796022735
0.0206454566262 0.0974557695598
0.112962539101 2.6626308469
0.632059205005 151.662060814
0.595345998322 131.178946391
0.460227359426 70.5022881501
0.674387731746 177.602698333
0.844632639048 308.172546164
0.467719539178 73.1962440658
0.889555199512 349.643456675
0.881239032578 341.638161318
0.935408560311 394.337368708
0.577248798352 121.499500135
0.22212558175 12.5787553996
0.404028381781 51.6724412459
0.233768215457 14.2006978501
0.112382696269 2.62782521492
0.250782024872 16.7519506747
0.000991836423285 0.0
0.494041351949 83.6448947879
0.392828259709 48.3136977593
0.018616006714 0.0765723903684
0.210589761196 11.1378022354
0.284107728695 22.4670354467
0.347341115435 36.0516736107
0.661402304112 169.433816506
0.847074082551 310.59501815
0.573083085374 119.466851227
0.527611200122 97.9082427756
0.470008392462 74.094229371
0.27176317998 20.2429555628
0.325642786297 31.008337536
0.168215457389 6.60610895087
0.216540779736 11.8896038863
0.336812390326 33.5456681077
0.218417639429 12.094957115
0.115861753262 2.81577562764
0.00251773861295 0.00696112639713
0.44811169604 66.1968314735
0.18463416495 8.2245708382
0.379018844892 44.4433114825
0.529488059815 98.792305828
0.557015335317 111.719117547
0.338017853056 33.8763216116
0.740749217975 223.688835645
0.777111467155 251.557705176
0.170244907301 6.80450105319
0.370122835126 42.0243200594
0.426764324407 59.002507342
0.714381628138 204.503971295
0.214999618524 11.6807700944
0.977813382162 438.951227787
0.402319371328 51.1120705709
0.360921644923 39.5043923037
0.829144731823 294.873314182
0.154695963989 5.44360084255
0.508293278401 89.5653327886
0.0829785610742 1.32261401545
0.766170748455 243.065130972
0.816800183108 284.09749052
0.660517280842 168.814276257
0.519523918517 94.375471129
0.702037079423 196.046202722
0.723781185626 211.16924982
0.374196993973 43.1102557774
0.954619668879 414.559440891
0.0458686198215 0.382861951842
0.905897611963 365.480019228
0.719691767758 208.224693354
0.071488517586 0.974557695598
0.318303196765 29.4003173383
0.0919813839933 1.6915537145
0.490241855497 82.0856024749
0.438681620508 62.8624519292
0.192339971008 9.02161981068
0.907957579919 367.784152066
0.237262531472 14.7401851459
0.494544899672 83.805000695
0.143663691157 4.5978239853
0.159990844587 5.90303518476
0.808163576715 276.816152308
0.770550087739 246.364704884
0.942671854734 402.01201056
0.880857557031 341.377119078
0.627145799954 148.783635049
0.357671473259 38.6969016416
0.957747768368 418.012159584
0.747829404135 228.707807778
0.437048905165 62.1907032319
0.0771190966659 1.15206641872
0.31705195697 29.1009889032
0.981673914702 443.204476015
0.81383993286 281.59496558
0.0143434805829 0.0522084479784
0.759655146105 237.896494622
0.30072480354 25.6761147158
0.136537727932 4.08618119511
0.434622720684 61.4597849602
0.432196536202 60.7601917573
0.52260624094 95.7572547189
0.448401617456 66.2560010478
0.832089723049 297.41760588
0.618875410086 144.022224593
0.0921797512779 1.6845925881
0.0218051422904 0.0904946431626
0.0991531242847 1.96999877039
0.892210269322 352.333932027
0.0754100862135 1.10681909714
0.689387350271 187.560589644
0.158800640879 5.78121547281
0.829739833677 295.43716542
0.254840924697 17.3819326136
0.648249027237 161.278856932
0.965362020294 426.034857757
0.162096589609 6.07358278149
0.101655603876 2.10226017193
0.738918135348 222.112140516
0.196368352789 9.48105415289
0.799740596628 269.733206199
0.472541390097 75.0687870666
0.419104295415 56.3189931159
0.613504234379 141.140318265
0.635950255589 153.955751962
0.361837186236 39.7410706012
0.247882810712 16.2925163325
0.338246738384 33.952894002
0.56243228809 114.277331498
0.215182726787 11.7225368528
0.78841840238 260.694183572
0.0309910734722 0.19491153912
0.15188830396 5.22084479784
0.399832150759 50.5412582063
0.758098725872 236.688739192
0.386236362249 46.3158544833
0.976546883345 437.830486437
0.364812695506 40.4441443673
0.232440680552 14.040591943
0.431815060655 60.6522942982
0.13234149691 3.81817782882
0.0548714427405 0.546448422174
0.823620965896 290.108423163
0.509437705043 89.9864809356
0.19549858854 9.39404007292
0.224048218509 12.8920060875
0.228046082246 13.4349739465
0.109391927977 2.48512212377
0.07650873579 1.12074134994
0.875883115892 337.242209998
0.148928053712 4.99112762674
0.721690699626 209.811830173
0.121492332341 3.13598744191
0.714930952926 205.161797739
0.675883115892 178.768687005
0.507286182956 89.168548584
0.948195620661 408.283985444
0.901533531701 361.317265643
0.669596398871 174.567647224
0.190112153811 8.78842207637
0.593530174716 130.277480522
0.0455481803616 0.407225894232
0.074448767834 1.07201346516
0.778881513695 253.200531006
0.127061875334 3.46316038257
0.52526131075 96.9928546544
0.71729610132 206.693245547
0.371648737316 42.4419876433
0.0120546272984 0.0382861951842
0.971236743725 432.4147301
0.899900816358 359.858909663
0.322957198444 30.4062001026
0.5890592813 127.962905995
0.160448615244 5.94132137995
0.140032043946 4.34722343501
0.75535210193 234.857962949
0.175844968338 7.34398834897
0.199710078584 9.87087723112
0.553810940719 110.271203257
0.643854428931 158.772851429
0.421576256962 57.2517840532
0.621576256962 145.772947882
0.825955596246 292.332503047
0.475135423819 76.2208534853
0.318257419699 29.4212007175
0.985931181811 448.41139856
0.866147859922 328.130095545
0.160326543069 5.93436025355
0.658930342565 168.142527559
0.261127641718 18.4504655156
0.590859845884 129.03491946
0.799664301518 270.095184772
0.59734493019 132.421507453
0.657343404288 167.17493099
0.969985503929 431.374041703
0.193911650263 9.21653134979
0.0826886396582 1.35045852104
0.624628061341 147.687257641
0.251102464332 16.8668092602
0.836911573968 302.224263658
0.0114137483787 0.0382861951842
0.0737163347829 1.05113008597
0.651117723354 163.468131184
0.720531013962 209.268862314
0.358159761959 38.9057354335
0.590203707942 128.718188209
0.400778210117 50.7848976302
0.549462119478 108.210709843
0.960753795682 421.537970104
0.771175707637 nan
0.311619745174 28.011572622
0.539940489815 103.776472328
0.184206912337 8.19324576942
0.994903486687 458.414537193
0.22131685359 12.5439497676
0.30547035935 26.7342059282
0.120408941787 3.08725955713
0.108049134051 2.4155108598
0.849515526055 313.456041099
0.0868238345922 1.49664217538
0.378942549783 44.4781171144
0.910032806897 370.07436265
0.328709849699 31.7775420029
0.0335698481727 0.233197734304
0.573998626688 120.333511464
0.686671244373 186.050025216
0.383596551461 45.6789114179
0.90812542916 368.295794856
0.637018387121 154.787606566
0.354283970397 37.9242166115
0.383367666133 45.6197418436
0.28157473106 22.0563289893
0.34239719234 35.0179463407
0.339314869917 34.2905086322
0.462287327382 71.4176762713
0.929777981231 390.115445548
0.513878080415 92.0052075908
0.538628213931 103.122126447
0.0777447165637 1.15902754512
0.412771801328 54.4673334943
0.509056229496 90.0526116364
0.640588998245 157.067375462
0.549416342412 108.280321107
0.425009536889 58.5361118734
0.413260090028 54.6169977118
0.0487830930037 0.452473215813
0.391866941329 48.2649698745
0.7739375906 249.584225843
0.509208819715 90.0769755788
0.393820096132 48.7626904119
0.865842679484 328.307604268
0.475608453498 76.4157650244
0.705943389029 199.022084257
0.042832074464 0.361978572651
0.0675211718929 0.859699110045
0.995071335927 458.863529846
0.0046234836347 0.00348056319856
0.617334248875 143.538426309
0.850690470741 314.270492888
0.00125123979553 0.0
0.645639734493 160.085023755
0.402868696117 51.4218406956
0.840054932479 304.831205493
0.035889219501 0.264522803091
0.962096589609 423.03461228
0.617639429313 143.49665955
0.771831845579 nan
0.875150682841 336.448641589
0.103776607919 2.20667706789
0.940184634165 400.257806708
0.269703212024 19.8844575534
0.244449530785 15.8261208639
0.854795147631 318.032981705
0.334309910735 33.006180812
0.201220721752 10.0414248279
0.279926756695 21.7395977382
0.271854734112 20.3056057004
0.442267490654 64.1920270711
0.821011673152 288.107099324
0.484489204242 79.8928476598
0.257434958419 17.8657308982
0.822629129473 289.51672742
0.0692301823453 0.908426994825
0.270405127031 20.0306412077
0.0397497520409 0.309770124672
0.436835278859 62.2777173119
0.648889906157 161.947125066
0.887830930037 348.505312509
0.542381933318 104.76843284
0.625009536889 147.708141021
0.0436408026246 0.365459135849
0.498664835584 85.646218627
0.00550850690471 0.0278445055885
0.237201495384 14.7436657091
0.259678034638 18.2416317237
0.883466849775 344.509625957
0.53089188983 99.5580297317
0.0307927061875 0.184469849524
0.495902952621 84.5393995299
0.65020218204 162.751135165
0.137621118486 4.18363696467
0.195925841154 9.4392873945
0.346990157931 36.0064262891
0.819729915312 287.236958525
0.819897764553 287.282205846
0.14030670634 4.3507039982
0.297199969482 25.0496133401
0.420386053254 56.8932860437
0.784603646906 258.048955541
0.713359273671 204.180278917
0.937209124895 397.309769679
0.89130998703 351.832730927
0.395513847562 49.1942802485
0.00491340505074 0.0174028159928
0.258747234302 18.0884869429
0.532356755932 100.254142371
0.206408789197 10.6679262036
0.490272373541 82.2491889452
0.653650720989 164.971734485
0.20852979324 10.9324490067
0.67884336614 180.895311119
0.146288242924 4.79621608762
0.301167315175 25.8222983701
