Intensity Luminance
1.741359578849999978e-01 6.943723581130000433e+00
1.741512169070000005e-01 6.957645833930000023e+00
1.741664759290000031e-01 7.862592265550000015e+00
1.741817349510000057e-01 6.940243017930000313e+00
1.741969939730000083e-01 6.943723581130000433e+00
1.742122529950000109e-01 6.947204144329999664e+00
1.742275120160000079e-01 8.429924066919999959e+00
1.742427710380000105e-01 6.954165270729999904e+00
1.742580300600000132e-01 6.985490339520000092e+00
1.742732890819999880e-01 6.961126397130000143e+00
1.742885481039999906e-01 6.968087523520000381e+00
1.743038071259999933e-01 6.988970902710000210e+00
1.743190661479999959e-01 6.964606960320000262e+00
1.743343251699999985e-01 6.975048649919999733e+00
1.743495841920000011e-01 6.985490339520000092e+00
1.743648432140000037e-01 6.988970902710000210e+00
1.743801022350000007e-01 6.947204144329999664e+00
1.743953612570000034e-01 7.208246384219999747e+00
1.744106202790000060e-01 7.667680726430000426e+00
1.744258793010000086e-01 6.964606960320000262e+00
1.744411383230000112e-01 6.961126397130000143e+00
1.744563973450000138e-01 7.229129763419999577e+00
1.744716563669999887e-01 6.978529213119999852e+00
1.744869153889999913e-01 6.999412592309999681e+00
1.745021744109999939e-01 6.999412592309999681e+00
1.745174334329999966e-01 6.988970902710000210e+00
1.745326924539999935e-01 6.971568086719999613e+00
1.745479514759999962e-01 7.890436771140000083e+00
1.745632104979999988e-01 7.006373718709999920e+00
1.745784695200000014e-01 7.789500438380000169e+00
1.745937285420000040e-01 7.082946109079999886e+00
1.746089875640000066e-01 7.312663280179999781e+00
1.746242465860000093e-01 6.988970902710000210e+00
1.746395056080000119e-01 7.016815408300000279e+00
1.746547646299999867e-01 7.859111702359999896e+00
1.746700236510000115e-01 7.852150575959999657e+00
1.746852826729999864e-01 7.009854281910000040e+00
1.747005416949999890e-01 6.992451465910000330e+00
1.747158007169999916e-01 7.016815408300000279e+00
1.747310597389999942e-01 7.023776534699999630e+00
1.747463187609999968e-01 6.995932029109999561e+00
1.747615777829999995e-01 7.013334845100000159e+00
1.747768368050000021e-01 7.879995081549999725e+00
1.747920958270000047e-01 8.583068847659999889e+00
1.748073548490000073e-01 7.009854281910000040e+00
1.748226138700000043e-01 6.995932029109999561e+00
1.748378728920000069e-01 7.023776534699999630e+00
1.748531319140000095e-01 7.796461564780000408e+00
1.748683909360000122e-01 6.995932029109999561e+00
1.748836499579999870e-01 7.062062729880000056e+00
1.748989089799999896e-01 7.009854281910000040e+00
1.749141680019999923e-01 8.116673379050000747e+00
1.749294270239999949e-01 7.051621040289999698e+00
1.749446860459999975e-01 7.009854281910000040e+00
1.749599450680000001e-01 7.023776534699999630e+00
1.749752040889999971e-01 7.030737661099999869e+00
1.749904631109999997e-01 7.284818774589999713e+00
1.750057221330000023e-01 7.006373718709999920e+00
1.750209811550000050e-01 7.023776534699999630e+00
1.750362401770000076e-01 7.810383817579999999e+00
1.750514991990000102e-01 7.055101603489999817e+00
1.750667582210000128e-01 7.692044668820000375e+00
1.750820172429999877e-01 7.671161289629999658e+00
1.750972762649999903e-01 7.030737661099999869e+00
1.751125352859999873e-01 7.037698787490000107e+00
1.751277943079999899e-01 7.044659913890000347e+00
1.751430533299999925e-01 7.281338211389999593e+00
1.751583123519999952e-01 7.058582166689999937e+00
1.751735713739999978e-01 7.048140477089999578e+00
1.751888303960000004e-01 7.072504419480000415e+00
1.752040894180000030e-01 7.069023856280000295e+00
1.752193484400000056e-01 7.027257097899999749e+00
1.752346074620000083e-01 7.065543293080000176e+00
1.752498664840000109e-01 7.037698787490000107e+00
1.752651255050000079e-01 7.062062729880000056e+00
1.752803845270000105e-01 8.328987734160000045e+00
1.752956435490000131e-01 7.309182716979999661e+00
1.753109025709999880e-01 7.079465545879999766e+00
1.753261615929999906e-01 7.305702153780000430e+00
1.753414206149999932e-01 7.326585532980000259e+00
1.753566796369999958e-01 7.323104969780000140e+00
1.753719386589999985e-01 7.069023856280000295e+00
1.753871976810000011e-01 7.089907235470000124e+00
1.754024567030000037e-01 7.055101603489999817e+00
1.754177157240000007e-01 7.069023856280000295e+00
1.754329747460000033e-01 7.100348925069999595e+00
1.754482337680000059e-01 8.579588284459999770e+00
1.754634927900000085e-01 7.079465545879999766e+00
1.754787518120000112e-01 7.333546659369999610e+00
1.754940108340000138e-01 7.211726947419999867e+00
1.755092698559999886e-01 7.093387798670000244e+00
1.755245288779999913e-01 7.062062729880000056e+00
1.755397878999999939e-01 7.107310051469999834e+00
1.755550469209999909e-01 7.082946109079999886e+00
1.755703059429999935e-01 7.082946109079999886e+00
1.755855649649999961e-01 7.089907235470000124e+00
1.756008239869999987e-01 7.096868361870000363e+00
1.756160830090000013e-01 7.089907235470000124e+00
1.756313420310000040e-01 7.086426672270000005e+00
1.756466010530000066e-01 7.069023856280000295e+00
1.756618600750000092e-01 7.069023856280000295e+00
1.756771190970000118e-01 7.086426672270000005e+00
1.756923781189999867e-01 7.110790614659999953e+00
1.757076371400000114e-01 7.107310051469999834e+00
1.757228961619999863e-01 7.103829488269999715e+00
1.757381551839999889e-01 7.375313417750000156e+00
1.757534142059999915e-01 7.169960189040000209e+00
1.757686732279999942e-01 7.834747759969999947e+00
1.757839322499999968e-01 7.100348925069999595e+00
1.757991912719999994e-01 7.114271177860000073e+00
1.758144502940000020e-01 7.103829488269999715e+00
1.758297093160000046e-01 7.110790614659999953e+00
1.758449683380000073e-01 7.343988348969999969e+00
1.758602273590000042e-01 7.152557373049999612e+00
1.758754863810000069e-01 7.542380451289999677e+00
1.758907454030000095e-01 8.078387183860000320e+00
1.759060044250000121e-01 7.350949475360000207e+00
1.759212634469999870e-01 8.649199548429999496e+00
1.759365224689999896e-01 7.114271177860000073e+00
1.759517814909999922e-01 7.305702153780000430e+00
1.759670405129999948e-01 8.036620425480000662e+00
1.759822995349999974e-01 7.121232304260000312e+00
1.759975585559999944e-01 7.159518499439999850e+00
1.760128175779999971e-01 7.135154557049999902e+00
1.760280765999999997e-01 7.375313417750000156e+00
1.760433356220000023e-01 7.128193430659999663e+00
1.760585946440000049e-01 7.107310051469999834e+00
1.760738536660000075e-01 8.120153942250000867e+00
1.760891126880000102e-01 7.138635120250000021e+00
1.761043717100000128e-01 7.956567471909999689e+00
1.761196307319999876e-01 7.142115683450000141e+00
1.761348897539999903e-01 7.389235670549999746e+00
1.761501487749999872e-01 7.357910601759999558e+00
1.761654077969999899e-01 8.395118434929999651e+00
1.761806668189999925e-01 7.138635120250000021e+00
1.761959258409999951e-01 7.135154557049999902e+00
1.762111848629999977e-01 8.029659299080000423e+00
1.762264438850000003e-01 8.228051401400000131e+00
1.762417029070000030e-01 8.189765206220000593e+00
1.762569619290000056e-01 7.646797347239999709e+00
1.762722209510000082e-01 7.152557373049999612e+00
1.762874799730000108e-01 7.142115683450000141e+00
1.763027389940000078e-01 7.149076809850000380e+00
1.763179980160000104e-01 7.159518499439999850e+00
1.763332570380000131e-01 7.176921315439999560e+00
1.763485160599999879e-01 7.246532579410000174e+00
1.763637750819999905e-01 7.145596246650000261e+00
1.763790341039999932e-01 7.156037936249999731e+00
1.763942931259999958e-01 7.128193430659999663e+00
1.764095521479999984e-01 7.162999062639999970e+00
1.764248111700000010e-01 7.410119049739999575e+00
1.764400701920000036e-01 7.514535945699999608e+00
1.764553292130000006e-01 7.173440752240000329e+00
1.764705882350000032e-01 7.413599612939999695e+00
1.764858472570000059e-01 7.180401878639999680e+00
1.765011062790000085e-01 7.441444118529999763e+00
1.765163653010000111e-01 7.183882441829999799e+00
1.765316243230000137e-01 7.208246384219999747e+00
1.765468833449999886e-01 7.176921315439999560e+00
1.765621423669999912e-01 7.180401878639999680e+00
1.765774013889999938e-01 7.194324131430000158e+00
1.765926604099999908e-01 7.183882441829999799e+00
1.766079194319999934e-01 7.204765821029999628e+00
1.766231784539999961e-01 7.444924681729999882e+00
1.766384374759999987e-01 7.208246384219999747e+00
1.766536964980000013e-01 7.385755107349999626e+00
1.766689555200000039e-01 7.448405244920000001e+00
1.766842145420000065e-01 7.194324131430000158e+00
1.766994735640000092e-01 7.194324131430000158e+00
1.767147325860000118e-01 7.236090889809999815e+00
1.767299916079999866e-01 7.187363005029999918e+00
1.767452506290000114e-01 7.611991715260000291e+00
1.767605096509999862e-01 7.183882441829999799e+00
1.767757686729999889e-01 7.180401878639999680e+00
1.767910276949999915e-01 7.208246384219999747e+00
1.768062867169999941e-01 7.204765821029999628e+00
1.768215457389999967e-01 7.208246384219999747e+00
1.768368047609999993e-01 7.215207510619999987e+00
1.768520637830000020e-01 7.211726947419999867e+00
1.768673228050000046e-01 7.204765821029999628e+00
1.768825818270000072e-01 7.208246384219999747e+00
1.768978408480000042e-01 7.462327497719999592e+00
1.769130998700000068e-01 7.208246384219999747e+00
1.769283588920000094e-01 7.681602979230000017e+00
1.769436179140000120e-01 7.208246384219999747e+00
1.769588769359999869e-01 7.232610326609999696e+00
1.769741359579999895e-01 7.229129763419999577e+00
1.769893949799999922e-01 7.437963555329999643e+00
1.770046540019999948e-01 7.187363005029999918e+00
1.770199130239999974e-01 7.493652566509999779e+00
1.770351720449999944e-01 7.472769187309999950e+00
1.770504310669999970e-01 8.631796732439999786e+00
1.770656900889999996e-01 7.236090889809999815e+00
1.770809491110000022e-01 7.277857648200000362e+00
1.770962081330000049e-01 7.225649200220000345e+00
1.771114671550000075e-01 7.225649200220000345e+00
1.771267261770000101e-01 7.236090889809999815e+00
1.771419851990000127e-01 7.239571453009999935e+00
1.771572442209999876e-01 7.490172003309999660e+00
1.771725032429999902e-01 8.179323516620000234e+00
1.771877622639999872e-01 8.182804079820000354e+00
1.772030212859999898e-01 7.253493705810000414e+00
1.772182803079999924e-01 7.243052016210000055e+00
1.772335393299999950e-01 7.270896521800000123e+00
1.772487983519999977e-01 7.949606345520000339e+00
1.772640573740000003e-01 8.530860399679999873e+00
1.772793163960000029e-01 7.232610326609999696e+00
1.772945754180000055e-01 7.295260464190000071e+00
1.773098344400000081e-01 7.250013142610000294e+00
1.773250934620000108e-01 7.250013142610000294e+00
1.773403524830000078e-01 7.277857648200000362e+00
1.773556115050000104e-01 7.563263830480000394e+00
1.773708705270000130e-01 7.239571453009999935e+00
1.773861295489999879e-01 7.263935395399999884e+00
1.774013885709999905e-01 7.246532579410000174e+00
1.774166475929999931e-01 7.274377085000000243e+00
1.774319066149999957e-01 7.556302704080000154e+00
1.774471656369999983e-01 8.454288009309999907e+00
1.774624246590000010e-01 7.883475644749999844e+00
1.774776836799999979e-01 7.524977635289999967e+00
1.774929427020000006e-01 7.253493705810000414e+00
1.775082017240000032e-01 7.288299337789999832e+00
1.775234607460000058e-01 7.274377085000000243e+00
1.775387197680000084e-01 7.284818774589999713e+00
1.775539787900000110e-01 8.384676745340000181e+00
1.775692378120000137e-01 8.067945494270000850e+00
1.775844968339999885e-01 7.260454832199999764e+00
1.775997558559999911e-01 7.267415958600000003e+00
1.776150148779999938e-01 7.277857648200000362e+00
1.776302738989999908e-01 7.281338211389999593e+00
1.776455329209999934e-01 7.984411977499999757e+00
1.776607919429999960e-01 7.267415958600000003e+00
1.776760509649999986e-01 7.337027222569999729e+00
1.776913099870000012e-01 7.309182716979999661e+00
1.777065690090000039e-01 7.291779900989999952e+00
1.777218280310000065e-01 7.291779900989999952e+00
1.777370870530000091e-01 7.298741027390000191e+00
1.777523460750000117e-01 7.302221590590000311e+00
1.777676050969999866e-01 7.284818774589999713e+00
1.777828641180000113e-01 7.295260464190000071e+00
1.777981231399999862e-01 7.319624406580000020e+00
1.778133821619999888e-01 8.551743778869999701e+00
1.778286411839999914e-01 7.674641852829999777e+00
1.778439002059999940e-01 7.295260464190000071e+00
1.778591592279999967e-01 7.319624406580000020e+00
1.778744182499999993e-01 7.312663280179999781e+00
1.778896772720000019e-01 7.333546659369999610e+00
1.779049362940000045e-01 7.291779900989999952e+00
1.779201953150000015e-01 7.378793980950000275e+00
1.779354543370000041e-01 7.577186083269999983e+00
1.779507133590000068e-01 7.302221590590000311e+00
1.779659723810000094e-01 7.309182716979999661e+00
1.779812314030000120e-01 7.309182716979999661e+00
1.779964904249999869e-01 7.298741027390000191e+00
1.780117494469999895e-01 7.323104969780000140e+00
1.780270084689999921e-01 8.433404630120000078e+00
1.780422674909999947e-01 7.323104969780000140e+00
1.780575265129999973e-01 7.312663280179999781e+00
1.780727855339999943e-01 7.726850300809999794e+00
1.780880445559999969e-01 7.302221590590000311e+00
1.781033035779999996e-01 7.326585532980000259e+00
1.781185626000000022e-01 7.337027222569999729e+00
1.781338216220000048e-01 7.316143843379999900e+00
1.781490806440000074e-01 8.353351676549999993e+00
1.781643396660000100e-01 7.584147209670000223e+00
1.781795986880000127e-01 7.319624406580000020e+00
1.781948577099999875e-01 7.591108336069999574e+00
1.782101167319999901e-01 7.319624406580000020e+00
1.782253757529999871e-01 7.702486358419999846e+00
1.782406347749999898e-01 7.340507785769999849e+00
1.782558937969999924e-01 8.262857033390000439e+00
1.782711528189999950e-01 7.350949475360000207e+00
1.782864118409999976e-01 7.333546659369999610e+00
1.783016708630000002e-01 7.337027222569999729e+00
1.783169298850000029e-01 7.347468912170000088e+00
1.783321889070000055e-01 7.584147209670000223e+00
1.783474479290000081e-01 7.385755107349999626e+00
1.783627069500000051e-01 7.375313417750000156e+00
1.783779659720000077e-01 7.354430038560000327e+00
1.783932249940000103e-01 7.337027222569999729e+00
1.784084840160000129e-01 7.368352291359999917e+00
1.784237430379999878e-01 8.322026607759999806e+00
1.784390020599999904e-01 8.123634505449999210e+00
1.784542610819999930e-01 7.361391164959999678e+00
1.784695201039999957e-01 7.357910601759999558e+00
1.784847791259999983e-01 7.357910601759999558e+00
1.785000381480000009e-01 7.392716233749999866e+00
1.785152971689999979e-01 8.088828873460000679e+00
1.785305561910000005e-01 8.457768572510000027e+00
1.785458152130000031e-01 7.368352291359999917e+00
1.785610742350000057e-01 7.848670012760000425e+00
1.785763332570000084e-01 8.315065481370000455e+00
1.785915922790000110e-01 7.357910601759999558e+00
1.786068513010000136e-01 7.357910601759999558e+00
1.786221103229999885e-01 7.385755107349999626e+00
1.786373693449999911e-01 7.375313417750000156e+00
1.786526283669999937e-01 7.382274544150000395e+00
1.786678873879999907e-01 7.410119049739999575e+00
1.786831464099999933e-01 8.182804079820000354e+00
1.786984054319999959e-01 7.382274544150000395e+00
1.787136644539999986e-01 7.406638486540000343e+00
1.787289234760000012e-01 7.371832854560000037e+00
1.787441824980000038e-01 7.476249750510000069e+00
1.787594415200000064e-01 8.697927433209999393e+00
1.787747005420000090e-01 7.660719600040000188e+00
1.787899595640000117e-01 7.639836220850000359e+00
1.788052185850000086e-01 8.572627158059999530e+00
1.788204776070000113e-01 8.638757858829999137e+00
1.788357366289999861e-01 7.396196796949999985e+00
1.788509956509999888e-01 7.378793980950000275e+00
1.788662546729999914e-01 7.403157923340000224e+00
1.788815136949999940e-01 7.399677360140000104e+00
1.788967727169999966e-01 8.823227708359999255e+00
1.789120317389999992e-01 7.424041302530000053e+00
1.789272907610000019e-01 7.420560739339999934e+00
1.789425497830000045e-01 7.678122416029999897e+00
1.789578088040000015e-01 7.410119049739999575e+00
1.789730678260000041e-01 7.420560739339999934e+00
1.789883268480000067e-01 7.396196796949999985e+00
1.790035858700000093e-01 7.448405244920000001e+00
1.790188448920000119e-01 7.399677360140000104e+00
1.790341039139999868e-01 7.434482992130000412e+00
1.790493629359999894e-01 7.431002428930000292e+00
1.790646219579999920e-01 7.437963555329999643e+00
1.790798809799999947e-01 7.427521865730000172e+00
1.790951400019999973e-01 7.385755107349999626e+00
1.791103990229999943e-01 7.434482992130000412e+00
1.791256580449999969e-01 7.678122416029999897e+00
1.791409170669999995e-01 8.033139862280000543e+00
1.791561760890000021e-01 7.406638486540000343e+00
1.791714351110000047e-01 8.168881827030000764e+00
1.791866941330000074e-01 7.437963555329999643e+00
1.792019531550000100e-01 7.434482992130000412e+00
1.792172121770000126e-01 7.448405244920000001e+00
1.792324711989999875e-01 8.196726332620000832e+00
1.792477302200000122e-01 8.005295356690000474e+00
1.792629892419999871e-01 7.413599612939999695e+00
1.792782482639999897e-01 7.424041302530000053e+00
1.792935072859999923e-01 7.437963555329999643e+00
1.793087663079999949e-01 7.942645219120000100e+00
1.793240253299999976e-01 7.444924681729999882e+00
1.793392843520000002e-01 8.395118434929999651e+00
1.793545433740000028e-01 7.559783267280000274e+00
1.793698023960000054e-01 8.130595631840000337e+00
1.793850614180000080e-01 7.444924681729999882e+00
1.794003204390000050e-01 7.455366371320000241e+00
1.794155794610000076e-01 7.458846934520000360e+00
1.794308384830000103e-01 7.465808060919999711e+00
1.794460975050000129e-01 7.465808060919999711e+00
1.794613565269999877e-01 7.462327497719999592e+00
1.794766155489999904e-01 7.709447484820000085e+00
1.794918745709999930e-01 7.699005795219999726e+00
1.795071335929999956e-01 7.448405244920000001e+00
1.795223926149999982e-01 7.479730313710000189e+00
1.795376516370000008e-01 8.649199548429999496e+00
1.795529106579999978e-01 7.458846934520000360e+00
1.795681696800000005e-01 7.469288624119999831e+00
1.795834287020000031e-01 7.705966921619999965e+00
1.795986877240000057e-01 7.730330864009999914e+00
1.796139467460000083e-01 7.726850300809999794e+00
1.796292057680000109e-01 7.458846934520000360e+00
1.796444647900000136e-01 7.504094256100000138e+00
1.796597238119999884e-01 7.507574819300000257e+00
1.796749828339999910e-01 7.479730313710000189e+00
1.796902418549999880e-01 7.455366371320000241e+00
1.797055008769999906e-01 7.476249750510000069e+00
1.797207598989999933e-01 7.754694806399999862e+00
1.797360189209999959e-01 8.746655317989999290e+00
1.797512779429999985e-01 7.493652566509999779e+00
1.797665369650000011e-01 7.472769187309999950e+00
1.797817959870000037e-01 8.586549410849999120e+00
1.797970550090000064e-01 7.483210876910000309e+00
1.798123140310000090e-01 7.486691440110000428e+00
1.798275730530000116e-01 7.486691440110000428e+00
1.798428320740000086e-01 7.740772553600000272e+00
1.798580910960000112e-01 7.493652566509999779e+00
1.798733501180000138e-01 8.569146594859999411e+00
1.798886091399999887e-01 7.476249750510000069e+00
1.799038681619999913e-01 7.504094256100000138e+00
1.799191271839999939e-01 7.493652566509999779e+00
1.799343862059999966e-01 7.483210876910000309e+00
1.799496452279999992e-01 7.511055382500000377e+00
1.799649042500000018e-01 7.765136495990000221e+00
1.799801632720000044e-01 8.610913353240000845e+00
1.799954222930000014e-01 7.507574819300000257e+00
1.800106813150000040e-01 7.504094256100000138e+00
1.800259403370000066e-01 7.504094256100000138e+00
1.800411993590000093e-01 7.518016508899999728e+00
1.800564583810000119e-01 7.744253116800000392e+00
1.800717174029999867e-01 7.514535945699999608e+00
1.800869764249999894e-01 7.504094256100000138e+00
1.801022354469999920e-01 7.507574819300000257e+00
1.801174944689999946e-01 7.650277910439999829e+00
1.801327534909999972e-01 7.538899888089999557e+00
1.801480125119999942e-01 7.521497072089999847e+00
1.801632715339999968e-01 7.528458198490000086e+00
1.801785305559999995e-01 8.280259849380000148e+00
1.801937895780000021e-01 7.524977635289999967e+00
1.802090486000000047e-01 7.500613692900000018e+00
1.802243076220000073e-01 7.792981001580000289e+00
1.802395666440000099e-01 7.528458198490000086e+00
1.802548256660000126e-01 7.531938761690000206e+00
1.802700846879999874e-01 8.607432790049999838e+00
1.802853437090000122e-01 7.518016508899999728e+00
1.803006027309999870e-01 7.542380451289999677e+00
1.803158617529999896e-01 7.542380451289999677e+00
1.803311207749999923e-01 8.516938146879999394e+00
1.803463797969999949e-01 7.577186083269999983e+00
1.803616388189999975e-01 7.535419324890000325e+00
1.803768978410000001e-01 7.813864380770000118e+00
1.803921568630000027e-01 7.545861014479999795e+00
1.804074158850000054e-01 7.531938761690000206e+00
1.804226749070000080e-01 7.559783267280000274e+00
1.804379339280000050e-01 7.563263830480000394e+00
1.804531929500000076e-01 7.570224956869999744e+00
1.804684519720000102e-01 7.549341577679999915e+00
1.804837109940000128e-01 7.594588899259999693e+00
1.804989700159999877e-01 7.573705520069999864e+00
1.805142290379999903e-01 7.618952841649999641e+00
1.805294880599999929e-01 7.598069462459999812e+00
1.805447470819999956e-01 7.998334230300000236e+00
1.805600061039999982e-01 7.573705520069999864e+00
1.805752651260000008e-01 7.813864380770000118e+00
1.805905241469999978e-01 7.598069462459999812e+00
1.806057831690000004e-01 7.601550025659999932e+00
1.806210421910000030e-01 7.615472278460000410e+00
1.806363012130000056e-01 7.845189449560000305e+00
1.806515602350000083e-01 8.948527983509999117e+00
1.806668192570000109e-01 7.827786633569999708e+00
1.806820782790000135e-01 7.598069462459999812e+00
1.806973373009999884e-01 7.611991715260000291e+00
1.807125963229999910e-01 7.580666646470000103e+00
1.807278553439999880e-01 7.584147209670000223e+00
1.807431143659999906e-01 7.573705520069999864e+00
1.807583733879999932e-01 7.594588899259999693e+00
1.807736324099999958e-01 7.570224956869999744e+00
1.807888914319999984e-01 8.690966306809999153e+00
1.808041504540000011e-01 7.598069462459999812e+00
1.808194094760000037e-01 7.754694806399999862e+00
1.808346684980000063e-01 7.601550025659999932e+00
1.808499275200000089e-01 7.667680726430000426e+00
1.808651865420000115e-01 7.584147209670000223e+00
1.808804455630000085e-01 7.608511152060000171e+00
1.808957045850000112e-01 7.608511152060000171e+00
1.809109636070000138e-01 7.615472278460000410e+00
1.809262226289999886e-01 7.584147209670000223e+00
1.809414816509999913e-01 8.436885193320000198e+00
1.809567406729999939e-01 7.611991715260000291e+00
1.809719996949999965e-01 7.838228323160000066e+00
1.809872587169999991e-01 7.664200163240000307e+00
1.810025177390000017e-01 7.629394531250000000e+00
1.810177767610000044e-01 7.873033955150000374e+00
1.810330357820000013e-01 7.601550025659999932e+00
1.810482948040000040e-01 7.625913968049999880e+00
1.810635538260000066e-01 8.663121801220000862e+00
1.810788128480000092e-01 7.824306070369999588e+00
1.810940718700000118e-01 7.598069462459999812e+00
1.811093308919999867e-01 7.883475644749999844e+00
1.811245899139999893e-01 7.855631139159999776e+00
1.811398489359999919e-01 7.629394531250000000e+00
1.811551079579999946e-01 7.657239036840000068e+00
1.811703669789999915e-01 7.618952841649999641e+00
1.811856260009999942e-01 8.475171388499999736e+00
1.812008850229999968e-01 7.897397897540000322e+00
1.812161440449999994e-01 7.639836220850000359e+00
1.812314030670000020e-01 7.650277910439999829e+00
1.812466620890000046e-01 7.618952841649999641e+00
1.812619211110000073e-01 8.715330249200000878e+00
1.812771801330000099e-01 8.743174754789999170e+00
1.812924391550000125e-01 7.636355657650000239e+00
1.813076981769999874e-01 7.625913968049999880e+00
1.813229571980000121e-01 7.911320150329999912e+00
1.813382162199999870e-01 8.029659299080000423e+00
1.813534752419999896e-01 7.653758473639999949e+00
1.813687342639999922e-01 7.622433404849999761e+00
1.813839932859999948e-01 7.914800713530000031e+00
1.813992523079999974e-01 7.632875094450000120e+00
1.814145113300000001e-01 7.660719600040000188e+00
1.814297703520000027e-01 7.629394531250000000e+00
1.814450293740000053e-01 8.325507170959999925e+00
1.814602883960000079e-01 7.907839587139999793e+00
1.814755474170000049e-01 7.636355657650000239e+00
1.814908064390000075e-01 7.664200163240000307e+00
1.815060654610000102e-01 7.664200163240000307e+00
1.815213244830000128e-01 7.660719600040000188e+00
1.815365835049999876e-01 7.674641852829999777e+00
1.815518425269999903e-01 7.650277910439999829e+00
1.815671015489999929e-01 7.650277910439999829e+00
1.815823605709999955e-01 7.664200163240000307e+00
1.815976195929999981e-01 8.697927433209999393e+00
1.816128786139999951e-01 7.639836220850000359e+00
1.816281376359999977e-01 7.664200163240000307e+00
1.816433966580000003e-01 7.942645219120000100e+00
1.816586556800000030e-01 9.066867132260000517e+00
1.816739147020000056e-01 7.761655932800000102e+00
1.816891737240000082e-01 7.685083542430000136e+00
1.817044327460000108e-01 7.942645219120000100e+00
1.817196917680000134e-01 7.664200163240000307e+00
1.817349507899999883e-01 7.692044668820000375e+00
1.817502098119999909e-01 7.674641852829999777e+00
1.817654688329999879e-01 7.935684092719999860e+00
1.817807278549999905e-01 7.688564105630000256e+00
1.817959868769999932e-01 7.688564105630000256e+00
1.818112458989999958e-01 7.681602979230000017e+00
1.818265049209999984e-01 7.681602979230000017e+00
1.818417639430000010e-01 7.688564105630000256e+00
1.818570229650000036e-01 8.771019260379999238e+00
1.818722819870000063e-01 7.671161289629999658e+00
1.818875410090000089e-01 7.705966921619999965e+00
1.819028000310000115e-01 7.956567471909999689e+00
1.819180590520000085e-01 7.699005795219999726e+00
1.819333180740000111e-01 7.699005795219999726e+00
1.819485770960000137e-01 8.774499823579999358e+00
1.819638361179999886e-01 7.709447484820000085e+00
1.819790951399999912e-01 7.702486358419999846e+00
1.819943541619999938e-01 8.304623791770000096e+00
1.820096131839999964e-01 8.621355042839999427e+00
1.820248722059999991e-01 7.699005795219999726e+00
1.820401312280000017e-01 7.705966921619999965e+00
1.820553902489999987e-01 7.702486358419999846e+00
1.820706492710000013e-01 7.705966921619999965e+00
1.820859082930000039e-01 7.719889174410000443e+00
1.821011673150000065e-01 7.991373103899999997e+00
1.821164263370000092e-01 7.730330864009999914e+00
1.821316853590000118e-01 7.723369737609999675e+00
1.821469443809999866e-01 7.712928048020000205e+00
1.821622034029999893e-01 7.730330864009999914e+00
1.821774624249999919e-01 7.723369737609999675e+00
1.821927214469999945e-01 7.765136495990000221e+00
1.822079804679999915e-01 7.751214243199999743e+00
1.822232394899999941e-01 7.786019875190000050e+00
1.822384985119999967e-01 7.754694806399999862e+00
1.822537575339999993e-01 7.709447484820000085e+00
1.822690165560000020e-01 8.875436156339999272e+00
1.822842755780000046e-01 7.744253116800000392e+00
1.822995346000000072e-01 7.758175369599999982e+00
1.823147936220000098e-01 7.824306070369999588e+00
1.823300526440000124e-01 7.737291990410000153e+00
1.823453116659999873e-01 8.746655317989999290e+00
1.823605706870000120e-01 7.761655932800000102e+00
1.823758297089999869e-01 7.761655932800000102e+00
1.823910887309999895e-01 7.779058748789999811e+00
1.824063477529999922e-01 7.754694806399999862e+00
1.824216067749999948e-01 7.737291990410000153e+00
1.824368657969999974e-01 7.747733679999999623e+00
1.824521248190000000e-01 7.758175369599999982e+00
1.824673838410000026e-01 9.411442888910000804e+00
1.824826428630000053e-01 7.761655932800000102e+00
1.824979018840000022e-01 7.799942127979999640e+00
1.825131609060000049e-01 8.955489109900000244e+00
1.825284199280000075e-01 8.645718985229999376e+00
1.825436789500000101e-01 7.859111702359999896e+00
1.825589379720000127e-01 8.617874479639999308e+00
1.825741969939999876e-01 8.844111087550000860e+00
1.825894560159999902e-01 7.758175369599999982e+00
1.826047150379999928e-01 7.782539311989999931e+00
1.826199740599999954e-01 8.033139862280000543e+00
1.826352330819999981e-01 7.817344943970000237e+00
1.826504921029999950e-01 7.768617059190000340e+00
1.826657511249999977e-01 8.033139862280000543e+00
1.826810101470000003e-01 8.266337596590000558e+00
1.826962691690000029e-01 7.772097622389999572e+00
1.827115281910000055e-01 7.768617059190000340e+00
1.827267872130000081e-01 7.775578185589999691e+00
1.827420462350000108e-01 7.782539311989999931e+00
1.827573052570000134e-01 7.775578185589999691e+00
1.827725642789999883e-01 7.817344943970000237e+00
1.827878233009999909e-01 7.765136495990000221e+00
1.828030823219999879e-01 8.840630524350000741e+00
1.828183413439999905e-01 8.551743778869999701e+00
1.828336003659999931e-01 7.792981001580000289e+00
1.828488593879999957e-01 8.057503804670000491e+00
1.828641184099999983e-01 7.779058748789999811e+00
1.828793774320000010e-01 7.806903254379999879e+00
1.828946364540000036e-01 7.789500438380000169e+00
1.829098954760000062e-01 7.796461564780000408e+00
1.829251544980000088e-01 7.799942127979999640e+00
1.829404135190000058e-01 7.782539311989999931e+00
1.829556725410000084e-01 7.796461564780000408e+00
1.829709315630000110e-01 7.789500438380000169e+00
1.829861905850000137e-01 7.799942127979999640e+00
1.830014496069999885e-01 7.810383817579999999e+00
